# Created by WEAP: 9/4/2020 10:28:54 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: OR_E_Upper Deschutes (1,990,683 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (216,573 ha),  1000 - 2000 m (1,742,876 ha),  2000 - 3000 m (31,219 ha),  3000 - 4000 m (15 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 111.1, 195.4, 554.3, 1230, 1.566, -0.9284, -5.154, -7.661, 3.393, 3.511, 3.426, 3.398
1970, 2, 27.85, 48.27, 134.3, 296.4, 4.331, 2.153, -2.166, -4.493, 2.247, 2.268, 2.219, 2.231
1970, 3, 23.18, 46.43, 144.6, 298.1, 5.313, 2.292, -1.85, -4.173, 2.265, 2.344, 2.298, 2.291
1970, 4, 12.85, 28.98, 141, 446.3, 5.643, 2.663, -1.52, -4.07, 2.841, 2.821, 2.739, 2.773
1970, 5, 5.126, 18.85, 38.41, 115.6, 12.96, 10.25, 5.657, 2.985, 2.247, 2.213, 2.267, 2.307
1970, 6, 18.19, 35.47, 56.44, 119.4, 18.63, 16.01, 11.36, 8.448, 2.194, 2.147, 2.186, 2.236
1970, 7, 7.301, 7.456, 11.85, 17.71, 21.39, 18.98, 13.96, 10.93, 2.277, 2.103, 2.296, 2.403
1970, 8, 0.4154, 1.563, 0.8895, 2.062, 20.6, 18.49, 13.39, 10.42, 2.209, 2.039, 2.176, 2.277
1970, 9, 9.034, 13.91, 48.79, 154.4, 13.25, 11, 6.417, 3.798, 2.089, 2.097, 2.078, 2.096
1970, 10, 19.24, 51.48, 158.7, 413.3, 9.357, 6.876, 2.311, -0.3981, 2.325, 2.367, 2.327, 2.328
